cust_id,equip_id,csa1,serial,model,manufacturer,product_type,date_installed,last_service_date,recommended_service,next_service_date,equipment_notes,warranty_policy,extended,warranty_length,warranty_type,expiration_date,warranty_notes,hide,created_at,updated_at
3540,8848,,0702137373,GSC130421AC,Goodman,Air Conditioner,05/07/2007,07/07/2016,12,07/07/2017,,warranty notes,0,10 Year,Parts,05/04/2017,10 yr compressor warranty,0,05/24/2017,05/24/2017
3540,8849,,,HE35242A170A000080,ADP,Coil,05/07/2007,05/07/2007,12,05/07/2008,,,0,,,,,0,05/24/2017,05/24/2017
3146,8850,,,,,Air Conditioner,,05/11/2007,12,05/11/2008,,,0,,,,,0,05/24/2017,05/24/2017
3443,8851,,,,,Air Conditioner,,05/14/2007,12,05/14/2008,,,0,,,,,0,05/24/2017,05/24/2017
3443,8852,,,,,Thermostat,05/14/2007,,0,,,,0,,,,,0,05/24/2017,05/24/2017
4015,8853,,,,,Air Conditioner,,08/23/2010,12,08/23/2011,,,0,,,,,0,05/24/2017,05/24/2017
1306,8854,,0702056293,AMV90704CXBA,Amana,Furnace (Main,05/23/2007,10/06/2015,12,10/06/2016,,241799,1,10 Year,Parts & Labor,05/23/2017,,0,05/24/2017,05/24/2017
1306,8855,,0608139624,ASZ160361,Amana,Heat Pump (Main),05/23/2007,06/28/2016,12,06/28/2017,,241799,1,10 Year,Parts & Labor,05/23/2017,,0,05/24/2017,05/24/2017
1306,8856,,0704146228,CAPF3642C6,Amana,Coil (Main),05/23/2007,05/23/2007,12,05/23/2008,,241799,1,10 Year,Parts & Labor,05/23/2017,,0,05/24/2017,05/24/2017
1306,8857,,0606210127,AMV90453BX,Amana,Furnace (Addition),05/23/2007,10/22/2014,12,10/22/2015,,241799,1,10 Year,Parts & Labor,05/23/2017,,0,05/24/2017,05/24/2017
1306,8858,,0607139615,ASZ160241,Amana,Heat Pump (Addition),05/23/2007,05/23/2007,12,05/23/2008,,241799,1,10 Year,Parts & Labor,05/23/2017,,0,05/24/2017,05/24/2017
1306,8859,,0704144368,CAPF3636B6,Amana,Coil (Addition),05/23/2007,05/23/2007,12,05/23/2008,,241799,1,10 Year,Parts & Labor,05/23/2017,,0,05/24/2017,05/24/2017
4016,8860,,0704129027,GMH950703B,Goodman,Gas Furnace,05/15/2007,05/15/2007,12,05/15/2008,,warranty notes,0,10 Year,Parts,05/12/2017,Lifetime heat exchanger warranty,0,05/24/2017,05/24/2017
4016,8861,,0703281844,SSX140301,Goodman,Air Conditioner,08/29/2007,03/14/2016,12,03/14/2017,"Original unit installed with furnace was replaced with a larger sized unit.  The original unit Mod # SSX140241
Ser# 0703540580",warranty & equip notes,0,10 Year,Parts,08/26/2017,Lifetime compressor warranty,0,05/24/2017,05/24/2017
4016,8862,,0704144367,REMOVED  CAPF3636B6,Goodman,Coil,05/15/2007,03/16/2016,12,03/16/2017,,,0,10 Year,Parts,05/12/2017,,0,05/24/2017,05/24/2017
4016,8863,,,5000,AprilAire,Air Cleaner,05/15/2007,10/10/2016,12,10/10/2017,,,0,5 Year,Parts,05/13/2012,,0,05/24/2017,05/24/2017
4017,8864,,,,,Air Conditioner,,08/21/2007,12,08/21/2008,,,0,,,,,0,05/24/2017,05/24/2017
3961,8865,,,,,Air Conditioner,,07/15/2014,12,07/15/2015,,,0,,,,,0,05/24/2017,05/24/2017
2746,8866,,9505188336,RCB36A2A,,Air Conditioner,,05/24/2012,12,05/24/2013,"MFG# P1205204C

Model # could be RCB36A24",,0,,,,,0,05/24/2017,05/24/2017
1721,8867,,,,,Air Conditioner,,09/16/2008,12,09/16/2009,,,0,,,,,0,05/24/2017,05/24/2017
4019,8868,,,,,Air Conditioner,,05/11/2007,12,05/11/2008,,,0,,,,,0,05/24/2017,05/24/2017
4020,8869,,0610757065,GMV950704C,Goodman,Gas Furnace,05/08/2007,05/08/2007,12,05/08/2008,,warranty notes,0,10 Year,Parts,05/05/2017,Lifetime heat exchanger warranty,0,05/24/2017,05/24/2017
4020,8870,,,600,AprilAire,Humidifier,05/08/2007,02/02/2010,12,02/02/2011,,,0,,,,,0,05/24/2017,05/24/2017
4020,8871,,,2400 - UPGRADE KIT,AprilAire,Air Cleaner,05/08/2007,02/02/2010,12,02/02/2011,,,0,,,,,0,05/24/2017,05/24/2017
1306,8872,,RHNG0706P003099,RTG-74PVN-1,Rheem,Tankless Water Heater,05/25/2007,02/01/2016,12,02/01/2017,020352507293,,0,,,,,0,05/24/2017,05/24/2017
1306,8873,,,8570,AprilAire,Thermostat,05/25/2007,05/25/2007,0,05/25/2007,,,0,,,,,0,05/24/2017,05/24/2017
1306,8874,,,8570,AprilAire,Thermostat,05/25/2007,05/25/2007,0,05/25/2007,,,0,,,,,0,05/24/2017,05/24/2017
646,8875,,,16x25,Honeywell,Air Filter,,11/01/2016,12,11/01/2017,,,0,,,,,0,05/24/2017,05/24/2017
241,8876,,0205A91167,MC2436C-A,Unico,Cooling Module,05/20/2002,05/25/2007,12,05/25/2008,,,0,,,,,0,05/24/2017,05/24/2017
241,8877,,0203A85473,MB2436L,Unico,Blower Module,05/20/2002,05/25/2007,12,05/25/2008,,,0,,,,,0,05/24/2017,05/24/2017
4021,8878,,,,,Gas Furnace,,05/14/2007,12,05/14/2008,,,0,,,,,0,05/24/2017,05/24/2017
4021,8879,,,,,Air Conditioner,,07/14/2008,12,07/14/2009,,,0,,,,,0,05/24/2017,05/24/2017
4021,8880,,,,,Electronic Air Cleaner,,05/14/2007,12,05/14/2008,,,0,,,,,0,05/24/2017,05/24/2017
4022,8881,,,,,Gas Furnace,,05/11/2007,12,05/11/2008,,,0,,,,,0,05/24/2017,05/24/2017
4022,8882,,,,,Air Conditioner,,05/11/2007,12,05/11/2008,,,0,,,,,0,05/24/2017,05/24/2017
4023,8883,,,,,Air Conditioner,,05/15/2007,12,05/15/2008,,,0,,,,,0,05/24/2017,05/24/2017
4024,8884,427F,1131,1114-12,Willamson,Gas Furnace,,12/13/2016,12,12/13/2017,,,0,,,,,0,05/24/2017,05/24/2017
4025,8886,,,,,Air Conditioner,,05/25/2016,12,05/25/2017,,,0,,,,,0,05/24/2017,05/24/2017
3563,8887,,,,,Air Conditioner,,04/25/2016,12,04/25/2017,,BASEMENT,0,,,,,0,05/24/2017,05/24/2017
3563,8888,,,,,Air Conditioner,,04/25/2016,12,04/25/2017,,ATTIC,0,,,,,0,05/24/2017,05/24/2017
536,8889,,,,,Air Conditioner,,05/07/2007,12,05/07/2008,,,0,,,,,0,05/24/2017,05/24/2017
536,8890,,,,,Gas Furnace,,05/07/2007,12,05/07/2008,,,0,,,,,0,05/24/2017,05/24/2017
2532,8892,,,26x5x16,White Rodgers,Air Filter,,11/19/2013,12,11/19/2014,,,0,,,,,0,05/24/2017,05/24/2017
4027,8893,,,,,Gas Furnace,,02/25/2016,12,02/25/2017,,,0,,,,,0,05/24/2017,05/24/2017
4027,8894,,,,,Air Conditioner,,05/15/2007,12,05/15/2008,,,0,,,,,0,05/24/2017,05/24/2017
1348,8896,,,,,Air Conditioner,,07/24/2012,12,07/24/2013,,,0,,,,,0,05/24/2017,05/24/2017
3234,8897,,,,,Air Conditioner,,05/01/2009,12,05/01/2010,,,0,,,,,0,05/24/2017,05/24/2017
3234,8898,,,,,Electronic Air Cleaner,,05/25/2007,12,05/25/2008,,,0,,,,,0,05/24/2017,05/24/2017
4029,8899,,8009090T,MSZ-A12NA-1,Mitsubishi,Heat Pump,11/16/2009,11/16/2009,12,11/16/2010,,Indoor,0,,,,,0,05/24/2017,05/24/2017
4029,8900,,8004505T,MUZ-A12NA,Mitsubishi,Heat Pump,11/16/2009,11/16/2009,12,11/16/2010,,Outdoor,0,,,,,0,05/24/2017,05/24/2017
1519,8901,,REMOVED     0201507249,CKL060-1,Goodman,Air Conditioner,,07/09/2014,12,07/09/2015,,,0,,,,,0,05/24/2017,05/24/2017
1519,8902,,0105A72014,MC4260C-A,Unico,Cooling Module,,08/02/2013,12,08/02/2014,,,0,,,,,0,05/24/2017,05/24/2017
4030,8903,,0702139965,GSC140301,Goodman,Air Conditioner,06/01/2007,10/01/2008,12,10/01/2009,,GM00460545,1,10 Year,Parts & Labor,05/29/2017,10 yr compressor warranty,0,05/24/2017,05/24/2017
4030,8904,,0705207966,GMV950704CX,Goodman,Gas Furnace,06/01/2007,10/04/2011,12,10/04/2012,,GM00460545,1,10 Year,Parts & Labor,05/29/2017,Lifetime heat exchanger warranty,0,05/24/2017,05/24/2017
4030,8905,,,5000,Aprilaire,Air Cleaner,06/01/2007,05/11/2009,12,05/11/2010,,,0,,,,,0,05/24/2017,05/24/2017
4030,8906,,0704067882,CAPF3642C6,Goodman,Coil,06/01/2007,06/01/2007,12,06/01/2008,,GM00460545,1,10 Year,Parts & Labor,05/29/2017,,0,05/24/2017,05/24/2017
3558,8907,,0012406638,CK36-10,Goodman,Air Conditioner,,06/04/2007,12,06/04/2008,,,0,,,,,0,05/24/2017,05/24/2017
1183,8908,,L942956501,PAB150N2HA,Heil,Rooftop,,,0,,"Manu # NPAB150N2HA
Style # PAA150N2H
Manufacture date 7/94",,0,,,,,0,05/24/2017,05/24/2017
2214,8910,,L2633MX2V,TWE060D150A1,Trane,Air Handler,,,0,,,Sanctuary Unit in Attic,0,,,,,0,05/24/2017,05/24/2017
4031,8911,,0701025668,GSC130301,Goodman,Air Conditioner,06/08/2007,06/08/2007,12,06/08/2008,,warranty notes,0,10 Year,Parts,06/05/2017,10 yr compressor warranty,0,05/24/2017,05/24/2017
4031,8912,,0610193268,CAPF3030C6,Goodman,Coil,06/08/2007,06/08/2007,12,06/08/2008,,,0,10 Year,Parts,06/05/2017,,0,05/24/2017,05/24/2017
4031,8913,,0705207967,GMV950704CX,Goodman,Gas Furnace,06/08/2007,06/08/2007,12,06/08/2008,,warranty notes,0,10 Year,Parts,06/05/2017,Lifetime heat exchanger warranty,0,05/24/2017,05/24/2017
4031,8914,,,2400,Aprilaire,Air Cleaner,06/08/2007,06/08/2007,12,06/08/2008,,,0,,,,,0,05/24/2017,05/24/2017
4031,8915,,0407251993,82V52-2,Rheem,50 Gal Hot Water Tank,06/08/2007,06/08/2007,12,06/08/2008,,,0,,,,,0,05/24/2017,05/24/2017
4032,8916,,GR5D301F350610387,RGPR-10EBRMR,Rheem,Gas Furnace,06/06/2007,03/14/2016,12,03/14/2017,662021228766,,0,,,,,0,05/24/2017,05/24/2017
4032,8917,,M180625563,RCFA-HM3621AC,Rheem,Coil,06/06/2007,06/06/2007,12,06/06/2008,662021225079,,0,,,,,0,05/24/2017,05/24/2017
4032,8918,,7294M110611099,RAND-030JAZ,Rheem,Air Conditioner,06/06/2007,06/06/2007,12,06/06/2008,662021227844,,0,,,,,0,05/24/2017,05/24/2017
3417,8919,,0607242939,AEPF303616,Goodman,Air Handler,06/13/2007,06/13/2007,12,06/13/2008,,,0,10 Year,Parts,06/13/2017,,0,05/24/2017,05/24/2017
3417,8920,,0705903534,HKR-15CB,Goodman,Heater,06/13/2007,01/30/2014,12,01/30/2015,,,0,,,,,0,05/24/2017,05/24/2017
3417,8921,,0608089484,SSZ140301,Goodman,Heat Pump,06/13/2007,05/16/2014,12,05/16/2015,,warranty notes,0,10 Year,Parts,06/10/2017,Lifetime compressor warranty,0,05/24/2017,05/24/2017
3417,8922,,,8570,AprilAire,Thermostat,06/13/2007,06/13/2007,12,06/13/2008,,,0,,,,,0,05/24/2017,05/24/2017
4033,8924,,,,,Air Conditioner,,06/29/2012,12,06/29/2013,,,0,,,,,0,05/24/2017,05/24/2017
4033,8925,,,2200,Aprilaire,Air Cleaner,,06/29/2012,12,06/29/2013,,,0,,,,,0,05/24/2017,05/24/2017
4034,8927,,,,,Air Conditioner,,05/25/2007,12,05/25/2008,,,0,,,,,0,05/24/2017,05/24/2017
4036,8929,,,2200,Aprilaire,Air Cleaner,,01/12/2012,12,01/12/2013,,,0,,,,,0,05/24/2017,05/24/2017
4037,8930,,,20x20,Honeywell,Air Filter,,10/12/2007,12,10/12/2008,,,0,,,,,0,05/24/2017,05/24/2017
4038,8931,,,,,Air Conditioner,,08/08/2013,12,08/08/2014,,,0,,,,,0,05/24/2017,05/24/2017
1437,8932,,,20x25,,Air Filter,,05/25/2007,12,05/25/2008,,,0,,,,,0,05/24/2017,05/24/2017
4039,8933,,,,Trane,Air Conditioner,,05/30/2007,12,05/30/2008,,,0,,,,,0,05/24/2017,05/24/2017
4040,8934,,,,York,Air Conditioner,,05/29/2007,12,05/29/2008,,,0,,,,,0,05/24/2017,05/24/2017
3698,8935,140A,5190M20841,HS18-311-7P,Lennox,Air Conditioner,,05/03/2016,12,05/03/2017,,,0,,,,,0,05/24/2017,05/24/2017
4041,8936,618A,5802D39249,HS29-024-2P,Lennox,Air Conditioner,,04/08/2015,12,04/08/2016,,,0,,,,,0,05/24/2017,05/24/2017
2305,8937,,,20x25,Honeywell,Air Filter,,09/23/2014,12,09/23/2015,,,0,,,,,0,05/24/2017,05/24/2017
3855,8939,,,,,Air Conditioner,,06/08/2009,12,06/08/2010,,,0,,,,,0,05/24/2017,05/24/2017
3877,8940,,5190L1881S,HS20-261-2P,Lennox,Air Conditioner,,03/26/2012,12,03/26/2013,,,0,,,,,0,05/24/2017,05/24/2017
4043,8941,,,,,Gas Furnace,,02/27/2007,12,02/27/2008,,,0,,,,,0,05/24/2017,05/24/2017
4044,8942,,,,,Air Conditioner,,05/29/2007,12,05/29/2008,,,0,,,,,0,05/24/2017,05/24/2017
4045,8943,,,,,Air Conditioner,,05/29/2007,12,05/29/2008,,,0,,,,,0,05/24/2017,05/24/2017
4046,8944,,,,,Air Conditioner,,05/31/2013,12,05/31/2014,,,0,,,,,0,05/24/2017,05/24/2017
1315,8945,,,,,Furnace,,12/04/2014,12,12/04/2015,,,0,,,,,0,05/24/2017,05/24/2017
2379,8947,,,,,Air Conditioner,,05/29/2007,12,05/29/2008,,,0,,,,,0,05/24/2017,05/24/2017
1108,8948,,,,,Air Conditioner,,06/04/2007,12,06/04/2008,,,0,,,,,0,05/24/2017,05/24/2017
4047,8949,,9184SDBFF,TTR030C100A3,Trane,Air Conditioner,,05/01/2015,12,05/01/2016,,MFD 4/99,0,,,,,0,05/24/2017,05/24/2017
4048,8950,,0303608529,GMNT100-4,Goodman,Gas Furnace,,11/04/2015,12,11/04/2016,,,0,,,,,0,05/24/2017,05/24/2017
4049,8952,,,2200,AprilAire,Air Cleaner,,10/13/2009,12,10/13/2010,,,0,,,,,0,05/24/2017,05/24/2017
4050,8953,,,#213    2200 UPGRADED,AprilAire,Air Cleaner,,01/08/2014,12,01/08/2015,,,0,,,,,0,05/24/2017,05/24/2017
4051,8954,,,,,Air Conditioner,,06/07/2007,12,06/07/2008,,,0,,,,,0,05/24/2017,05/24/2017
348,8955,,,,White Rodgers,Programmable Thermostat,06/07/2007,,0,,,,0,,,,,0,05/24/2017,05/24/2017
730,8956,,,16x25,Honeywell,Air Filter,,07/29/2013,12,07/29/2014,,,0,,,,,0,05/24/2017,05/24/2017
1470,8957,,,,Tappen,Air Conditioner,,06/04/2012,12,06/04/2013,,,0,,,,,0,05/24/2017,05/24/2017
102,8958,,75J1993 1,OUF95D48,Tappen,Oil Furnace,,10/24/2007,12,10/24/2008,,,0,,,,,0,05/24/2017,05/24/2017
1280,8959,,1891E49476,59ZANX030000ABAA,Bryant,Air Conditioner,,05/20/2013,12,05/20/2014,,,0,,,,,0,05/24/2017,05/24/2017
2320,8960,,0702213580,GSC130361,Goodman,Air Conditioner,06/14/2007,07/22/2014,12,07/22/2015,,warranty notes,0,10 Year,Parts,06/11/2017,10 yr compressor warranty,0,05/24/2017,05/24/2017
2320,8961,,0705310627,CAUF3636B6,Goodman,Coil,06/14/2007,06/14/2007,12,06/14/2008,,,0,10 Year,Parts,06/11/2017,,0,05/24/2017,05/24/2017
4052,8962,,,,Amana,Air Conditioner,,06/13/2007,12,06/13/2008,,,0,,,,,0,05/24/2017,05/24/2017
4053,8963,,0203534054,CKL24-1F,Goodman,Air Conditioner,,06/01/2007,12,06/01/2008,,,0,,,,,0,05/24/2017,05/24/2017
4054,8964,,,,,Air Conditioner,,06/13/2007,12,06/13/2008,,,0,,,,,0,05/24/2017,05/24/2017
4055,8965,,,,,Air Conditioner,,05/17/2007,12,05/17/2008,,,0,,,,,0,05/24/2017,05/24/2017
4056,8966,,,,,Air Conditioner,,06/13/2007,12,06/13/2008,,,0,,,,,0,05/24/2017,05/24/2017
4057,8967,,,,,Air Conditioner,,06/22/2011,12,06/22/2012,,,0,,,,,0,05/24/2017,05/24/2017
1196,8968,153F,0705207969,GMV950704CX,Goodman,Gas Furnace,06/21/2007,09/21/2016,12,09/21/2017,,PA0763200158,1,10 Year,Parts & Labor,06/18/2017,Lifetime heat exchanger warranty,0,05/24/2017,05/24/2017
1196,8969,153A,0704247840,GSC140301,Goodman,Air Conditioner,06/21/2007,06/01/2016,12,06/01/2017,,PA0763200158,1,10 Year,Parts & Labor,06/21/2017,10 yr compressor warranty,0,05/24/2017,05/24/2017
1196,8970,,0701030753,CAPF3636B6,Goodman,Coil,06/21/2007,10/09/2008,12,10/09/2009,,PA0763200158,1,10 Year,Parts & Labor,06/21/2017,,0,05/24/2017,05/24/2017
1196,8971,,,5000,AprilAire,Air Cleaner,06/21/2007,09/21/2016,12,09/21/2017,,,0,,,,,0,05/24/2017,05/24/2017
1196,8972,,,600,AprilAire,Humidifier,06/21/2007,06/21/2007,12,06/21/2008,,,0,,,,,0,05/24/2017,05/24/2017
1196,8973,,,,AprilAire,Thermostat,06/21/2007,06/21/2007,12,06/21/2008,,,0,,,,,0,05/24/2017,05/24/2017
1280,8974,,,,White Rodgers,Thermostat,06/14/2007,,0,,,,0,,,,,0,05/24/2017,05/24/2017
4058,8975,,,,,Air Conditioner,,08/05/2010,12,08/05/2011,,,0,,,,,0,05/24/2017,05/24/2017
1980,8976,,,,,Air Conditioner,,06/21/2007,12,06/21/2008,,,0,,,,,0,05/24/2017,05/24/2017
468,8977,,,110,AprilAire,Humidifier,,08/25/2011,12,08/25/2012,,,0,,,,,0,05/24/2017,05/24/2017
4059,8978,,,,,Air Conditioner,,06/19/2007,12,06/19/2008,,,0,,,,,0,05/24/2017,05/24/2017
3669,8979,,0509086029,CRT36-1A,Amana,Air Conditioner,,06/10/2016,12,06/10/2017,,0000693926,0,10 Year,Parts & Labor,,,0,05/24/2017,05/24/2017
4060,8980,,0706611432,GSC130241,Goodman,Air Conditioner,06/25/2007,07/20/2009,12,07/20/2010,,warranty notes,0,10 Year,Parts,06/22/2017,10 yr compressor warranty,0,05/24/2017,05/24/2017
4060,8981,,0610112901,CAPF1824C6,Goodman,Coil,06/25/2007,06/25/2007,12,06/25/2008,,,0,10 Year,Parts,06/22/2017,,0,05/24/2017,05/24/2017
591,8982,,0704243099,GSC130301,Goodman,Air Conditioner,06/26/2007,08/29/2016,12,08/29/2017,,warranty notes,0,10 Year,Parts,06/23/2017,10 yr compressor warranty,0,05/24/2017,05/24/2017
591,8983,,0612680966,CAUF3030B6,Goodman,Coil,06/26/2007,06/26/2007,12,06/26/2008,,,0,10 Year,Parts,06/23/2017,,0,05/24/2017,05/24/2017
2463,8984,,0706903602,HKR-10CB,Goodman,Heater,06/28/2007,07/03/2008,12,07/03/2009,,,0,,,,,0,05/24/2017,05/24/2017
2463,8985,,0606284677,AEPF18301,Goodman,Air Handler,06/28/2007,07/03/2008,12,07/03/2009,,,0,10 Year,Parts,06/25/2017,,0,05/24/2017,05/24/2017
2463,8986,,0706622900,GSH130301AB,Goodman,Heat Pump,06/28/2007,01/20/2016,12,01/20/2017,,warranty notes,0,10 Year,Parts,06/25/2017,10 yr compressor warranty,0,05/24/2017,05/24/2017
2463,8987,,REMOVED  0,8570,AprilAire,Thermostat,06/28/2007,06/28/2007,12,06/28/2008,,,0,,,,,0,05/24/2017,05/24/2017
3946,8988,,7404N190604257,13AJA36A01,Rheem,Air Conditioner,06/21/2007,07/10/2009,12,07/10/2010,,,0,,,,,0,05/24/2017,05/24/2017
4062,8990,,,,,Gas Furnace,,07/28/2014,12,07/28/2015,,,0,,,,,0,05/24/2017,05/24/2017
4063,8991,,,,,Air Conditioner,,07/09/2008,12,07/09/2009,,,0,,,,,0,05/24/2017,05/24/2017
4063,8992,,,,,Furnace,,01/13/2016,12,01/13/2017,,,0,,,,,0,05/24/2017,05/24/2017
4064,8993,,,,,Gas Furnace,,04/26/2007,12,04/26/2008,,,0,,,,,0,05/24/2017,05/24/2017
4065,8994,,,,,Air Conditioner,,05/30/2008,16,09/30/2009,,,0,,,,,0,05/24/2017,05/24/2017
4066,8995,,,,,Air Conditioner,,08/24/2012,12,08/24/2013,,,0,,,,,0,05/24/2017,05/24/2017
4067,8996,,,,,Air Conditioner,,06/21/2007,12,06/21/2008,,,0,,,,,0,05/24/2017,05/24/2017
4068,8997,,,26x5x16,White Rodgers,Air Filter,,01/02/2014,12,01/02/2015,,,0,,,,,0,05/24/2017,05/24/2017
3946,8998,,7106K13356,HE32536A155A0004AP,ADP,Coil,06/21/2007,06/21/2007,12,06/21/2008,,,0,,,,,0,05/24/2017,05/24/2017
853,8999,,,,,Air Conditioner,,07/10/2007,12,07/10/2008,,,0,,,,,0,05/24/2017,05/24/2017
4069,9000,,,,,Air Conditioner,,06/17/2014,12,06/17/2015,,,0,,,,,0,05/24/2017,05/24/2017
3256,9001,,,,,Air Conditioner,,07/06/2007,12,07/06/2008,,,0,,,,,0,05/24/2017,05/24/2017
3834,9002,,,,,Air Conditioner,,07/10/2007,12,07/10/2008,,,0,,,,,0,05/24/2017,05/24/2017
4070,9003,499A,Z333U4Y3F,TTR030C100A4,Trane,Air Conditioner,,05/27/2016,12,05/27/2017,,,0,,,,,0,05/24/2017,05/24/2017
4071,9004,,,,,Air Conditioner,,07/10/2007,12,07/10/2008,,,0,,,,,0,05/24/2017,05/24/2017
4072,9005,,,,,Air Conditioner,,07/05/2007,12,07/05/2008,,,0,,,,,0,05/24/2017,05/24/2017
3595,9007,,,,,Air Conditioner,,09/10/2014,12,09/10/2015,,,0,,,,,0,05/24/2017,05/24/2017
4008,9008,,P393M4L1G,TUD100R9V5J0,Trane,Gas Furnace,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
2829,9009,,0510763680,GMV80905CX,Goodman,Gas Furnace,07/12/2007,01/13/2014,12,01/13/2015,,warranty notes,0,5 Year,Parts,07/10/2012,Lifetime heat exchanger warranty,0,05/24/2017,05/24/2017
2829,9010,,0706075986,GSC130301,Goodman,Air Conditioner,07/12/2007,05/14/2014,12,05/14/2015,,warranty notes,0,10 Year,Parts,07/09/2017,10 yr compressor warranty,0,05/24/2017,05/24/2017
2829,9011,,0704145704,CAPF3030C6,Goodman,Coil,07/12/2007,07/12/2007,12,07/12/2008,,,0,10 Year,Parts,07/09/2017,,0,05/24/2017,05/24/2017
2829,9012,,,700,AprilAire,Humidifier,07/12/2007,07/12/2007,12,07/12/2008,,,0,5 Year,Parts,07/10/2012,,0,05/24/2017,05/24/2017
2829,9013,,,2400,AprilAire,Air Cleaner,07/12/2007,05/07/2012,12,05/07/2013,,,0,,,,,0,05/24/2017,05/24/2017
2829,9014,,,,AprilAire,Thermostat,07/12/2007,07/12/2007,12,07/12/2008,,,0,5 Year,Parts,07/10/2012,,0,05/24/2017,05/24/2017
4074,9015,,5897H-12579,G26Q3-75-3,Lennox,Gas Furnace,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
4074,9016,,0706075987,GSC130301,Goodman,Air Conditioner,07/16/2007,11/02/2009,12,11/02/2010,,warranty notes,0,10 Year,Parts,07/13/2017,10 yr compressor warranty,0,05/24/2017,05/24/2017
4074,9017,,0706683320,CAUF3030A6,Goodman,Coil,07/16/2007,07/16/2007,12,07/16/2008,,,0,10 Year,Parts,07/13/2017,,0,05/24/2017,05/24/2017
1616,9018,,0705324580,GSC130301AE,Goodman,Air Conditioner,07/17/2007,08/07/2009,12,08/07/2010,,warranty notes,0,10 Year,Parts,07/14/2017,10 yr compressor warranty,0,05/24/2017,05/24/2017
1616,9019,,0605788810,CAUF3030B6,Goodman,Coil,07/17/2007,07/17/2007,12,07/17/2008,,,0,10 Year,Parts,07/14/2017,,0,05/24/2017,05/24/2017
3917,9020,,0707423868,GKS90703BX,Goodman,Gas Furnace,07/23/2007,01/08/2015,12,01/08/2016,,warranty notes,0,10 Year,Parts,07/20/2017,Lifetime heat exchanger warranty,0,05/24/2017,05/24/2017
4075,9021,,0706654032,GMV950704CX,Goodman,Gas Furnace,07/20/2007,11/25/2009,12,11/25/2010,,GM01510314,1,10 Year,Parts & Labor,07/17/2017,Lifetime heat exchanger warranty,0,05/24/2017,05/24/2017
4075,9022,,0706672683,CAPF3030C6,Goodman,Coil,07/20/2007,08/26/2008,12,08/26/2009,,GM01510314,1,10 Year,Parts & Labor,07/17/2017,,0,05/24/2017,05/24/2017
4075,9023,,0706037199,GSC130241,Goodman,Air Conditioner,07/20/2007,07/22/2009,12,07/22/2010,,GM01510314,1,10 Year,Parts & Labor,07/17/2017,10 yr compressor warranty,0,05/24/2017,05/24/2017
4075,9024,,,2400,AprilAire,Air Cleaner,07/20/2007,08/09/2011,12,08/09/2012,,,0,,,,,0,05/24/2017,05/24/2017
4075,9025,,0707505452,22V40SF,Rheem,40 Gal Hot Water Tank,07/20/2007,07/20/2007,12,07/20/2008,,,0,,,,,0,05/24/2017,05/24/2017
4076,9026,,,,,Air Conditioner,,07/06/2007,12,07/06/2008,,,0,,,,,0,05/24/2017,05/24/2017
4077,9027,,,,,Furnace,,07/16/2007,12,07/16/2008,,,0,,,,,0,05/24/2017,05/24/2017
4077,9028,,,,,Air Conditioner,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
4078,9029,,1299A11311,376CAV048096AGJA,Bryant,Gas Furnace,,03/12/2015,12,03/12/2016,,Series G,0,,,,,0,05/24/2017,05/24/2017
2609,9030,,,600,AprilAire,Humidifier,07/20/2007,07/20/2007,12,07/20/2008,,,0,,,,,0,05/24/2017,05/24/2017
4079,9031,,,,,Air Conditioner,,06/03/2009,12,06/03/2010,,,0,,,,,0,05/24/2017,05/24/2017
3078,9032,,,#10,,Waterpanel,,07/13/2007,12,07/13/2008,,,0,,,,,0,05/24/2017,05/24/2017
571,9033,,0612628358,GMH950904CX,Goodman,Gas Furnace,07/05/2007,07/05/2007,12,07/05/2008,,warranty notes,0,10 Year,Parts,07/02/2017,Lifetime heat exchanger warranty,0,05/24/2017,05/24/2017
3347,9034,,0703581057,GMH80703AN,Goodman,Gas Furnace,07/24/2007,11/10/2016,12,11/10/2017,,warranty notes,0,10 Year,Parts,07/21/2017,Lifetime heat exchanger warranty,0,05/24/2017,05/24/2017
3347,9035,,0806157820,GSC130241,Goodman,Air Conditioner,07/24/2007,06/30/2008,12,06/30/2009,"Unit was replaced under the ""No Lemon"" policy.  The compressor was bad on the unit.  
Original model # GSC130241
Original serial # 0707473697",warranty notes,0,10 Year,Parts,07/21/2017,10 yr compressor warranty,0,05/24/2017,05/24/2017
3347,9036,,0706763262,CAPF1824A6,Goodman,Coil,07/24/2007,07/24/2007,12,07/24/2008,,,0,,,,,0,05/24/2017,05/24/2017
3347,9037,,,,White Rodgers,Thermostat,07/24/2007,07/24/2007,12,07/24/2008,,,0,,,,,0,05/24/2017,05/24/2017
4080,9038,,,,,Air Conditioner,,07/13/2007,12,07/13/2008,,,0,,,,,0,05/24/2017,05/24/2017
4080,9039,,,,Amana,Gas Furnace,,03/19/2008,12,03/19/2009,,,0,,,,,0,05/24/2017,05/24/2017
4080,9040,,,,,Thermostat,07/13/2007,07/13/2007,12,07/13/2008,,,0,,,,,0,05/24/2017,05/24/2017
