call_id,equip_id,cust_id,serial,call_date,call_notes,created_at,updated_at
330,3923,1966,,01/29/2003,"Oil filter & Nozzle  $15.00
Sean",06/04/17,06/04/17
331,5225,2455,,01/24/2003,"Blower motor  #161.09
Capacitor  $9.86
Dave",06/04/17,06/04/17
332,3412,1645,,01/23/2003,"Replace thermostat (under warranty)
Sean",06/04/17,06/04/17
334,5226,2456,,01/21/2003,"Service Furnace  $80.00
Oil filter and nozzle  $15.00
Steve",06/04/17,06/04/17
336,5123,2383,,01/27/2003,"Replace ignitor & flame sensor  $79.25
Sean",06/04/17,06/04/17
339,3104,1396,,01/29/2003,"Service Furnace  $70.00
Sean",06/04/17,06/04/17
340,2206,875,G12545998,01/25/2003,"Ignitor  $35.00
Sean",06/04/17,06/04/17
344,3293,980,,01/16/2003,"Service Furnace  $85.00
Oil filter & nozzle  $15.00
Paul",06/04/17,06/04/17
346,5236,2465,,01/29/2003,"Service Furnace  $70.00
Sean",06/04/17,06/04/17
347,5237,2466,,01/23/2003,"No heat: clean drain trap, clean flame sensor, check and adj. gas pressure.  $100.00
Sean",06/04/17,06/04/17
348,5238,2467,,01/25/2003,"No heat: replace ignitor  $45.00
Sean",06/04/17,06/04/17
350,5240,2469,,01/10/2003,"Blower motor and capcitor  $138.50
Steve",06/04/17,06/04/17
351,4059,1844,S05506800,01/31/2003,"Install Veriflow control to furnace  $250.00
Scott & Sean",06/04/17,06/04/17
352,2870,1228,,01/31/2003,"Install Variflow control  $250.00
Sean",06/04/17,06/04/17
353,4870,307,752130,01/31/2003,"Replace valve  $65.00
Scott",06/04/17,06/04/17
354,5242,1395,,01/22/2003,"Serviced furnace  $70.00
Pump coupling, oil filter & nozzle  $30.00
Paul",06/04/17,06/04/17
356,5245,2472,,02/03/2003,"Service Furnace  $80.00
Oil nozzle & filter  $14.00
Scott",06/04/17,06/04/17
357,5248,2473,,02/05/2003,"Thermocouple  $15.00
Sean & Steve",06/04/17,06/04/17
358,5249,2474,,02/04/2003,"Service Furnace  $70.00
Blower belt  $15.75
Scott & Steve",06/04/17,06/04/17
359,5250,2475,,02/05/2003,"Service Furnace  $80.00
Oil filter & nozzle  $14.00
Primary burner control  $77.14
Scott & Dave",06/04/17,06/04/17
360,1170,477,S17536445,01/14/2003,"Service Furnace  $85.00
Ignitor  $35.00
Paul",06/04/17,06/04/17
361,1171,477,,01/14/2003,"Service Humidifier  $15.00
Waterpanel  $15.00
Paul",06/04/17,06/04/17
362,5251,477,,01/14/2003,"Service Air Cleaner  $35.00
Paul",06/04/17,06/04/17
364,5253,2477,,02/05/2003,"Replace ignitor and service  $125.75
Sean",06/04/17,06/04/17
365,5254,1308,,12/09/2002,"Installed capacitor, cleaned indoor coil and service  $290.00
Paul",06/04/17,06/04/17
368,262,107,R274XEH7G,01/31/2003,"Service Furnace  $70.00
Scott",06/04/17,06/04/17
369,851,344,X28540987,01/20/2003,"Replaced integrated control board  $128.50
Service  $35.00
Paul",06/04/17,06/04/17
370,5256,2478,,02/06/2003,"Service Furnace  $70.00
Sean",06/04/17,06/04/17
371,5257,2479,,02/06/2003,"Replace blower motor & capacitor (under warranty)
Service  $140.00
Dave & Steve",06/04/17,06/04/17
374,5258,1733,,02/06/2003,"Service Furnace  $70.00
Ignitor  $35.00
Scott",06/04/17,06/04/17
375,5259,2480,,02/06/2003,1/4 HP Belt drive blower motor  $87.50,06/04/17,06/04/17
377,3140,1419,,01/29/2003,Bled oil on furnace  $70.00,06/04/17,06/04/17
378,5261,2482,,02/06/2003,"Service Furnace  $70.00
Scott",06/04/17,06/04/17
379,5221,2451,,01/29/2003,"Ignitor  $37.50
Steve",06/04/17,06/04/17
380,5262,2483,,02/07/2003,"Direct Drive Blower Motor $95.00
Steve",06/04/17,06/04/17
381,5263,2484,,02/07/2003,"Ignitor  $35.00
Service  $70.00
Paul",06/04/17,06/04/17
382,3538,1113,,02/07/2003,"Clean Air Cleaner  $35.00
Sean",06/04/17,06/04/17
383,5264,2485,,02/10/2003,"Service Furnace  $80.00
Oil filter & nozzle  $15.00
Sean",06/04/17,06/04/17
384,5265,2486,,02/07/2003,"Service Furnace  $70.00
Sean & Dave",06/04/17,06/04/17
385,5266,1839,,02/09/2003,"Replaced Direct Drive Blower motor  $95.00
Service  $100.00
Paul",06/04/17,06/04/17
386,5267,2487,,01/27/2003,"Service Furnace  $100.00
Exhaust Motor  $175.00
Scott & Dave",06/04/17,06/04/17
388,5270,289,,02/12/2003,"No heat: service furnace, replace thermocouple  $115.00
Sean",06/04/17,06/04/17
389,1097,455,F08541991,02/12/2003,"Service Furnace  $70.00
Paul",06/04/17,06/04/17
390,1098,455,F05207955,02/12/2003,"Service Air Cleaner  $35.00
Paul",06/04/17,06/04/17
392,5275,2490,,02/11/2001,"Filter  $40.00
Paul",06/04/17,06/04/17
393,5276,2490,,02/11/2003,"Service Air Cleaner  $25.00
Paul",06/04/17,06/04/17
394,5277,2491,,02/12/2003,"Replace inducer fan assembly and service  $220.00
Paul",06/04/17,06/04/17
396,4769,1035,K26501246,01/05/2003,"Service Furnace  $70.00
Steve",06/04/17,06/04/17
397,2942,1265,,02/10/2003,"Combination gas valve  $150.00
Steve",06/04/17,06/04/17
398,5279,2493,,02/18/2003,"Replaced transformer  $57.00
Replace gas valve  $135.00
Service  $150.00
Sean",06/04/17,06/04/17
399,4233,2080,CP174M300300042,02/16/2003,"Service Furnace  $100.00
Replace nozzle
Scott",06/04/17,06/04/17
400,5280,1674,,01/14/2003,"Replace ignition and service  $275.50
Sean",06/04/17,06/04/17
402,5282,2495,,02/17/2003,"Replaced inducer fan motor w/ gasket and service  $239.75
Sean",06/04/17,06/04/17
403,3075,1367,,02/13/2003,"Replace water feeder for hot water system: valve  $55.00
service  $35.00
Sean",06/04/17,06/04/17
404,5284,2496,,02/18/2003,"Replace blower motor and capacitor and service  $286.00
Sean",06/04/17,06/04/17
405,5285,2497,,02/14/2003,"Oil filter & nozzle  $15.00
Pump coupling  $10.00
Oil burner control  $80.00
Service  $250.00
Sean",06/04/17,06/04/17
407,3417,1649,,01/15/2003,"Ignition board with pilot assembly and service  $409.48
Paul & Sean",06/04/17,06/04/17
408,4157,2050,R2211AB2F,02/16/2003,"Service Furnace  $75.00
Scott",06/04/17,06/04/17
409,5287,2499,,02/17/2003,"Service boiler  $80.00
Oil filter & nozzle  $14.00
Scott",06/04/17,06/04/17
410,4032,1203,31316N02G,01/29/2003,"Thermocouple and service  $65.00
Paul",06/04/17,06/04/17
411,5288,2500,,02/21/2003,"Service Furnace  $70.00
Sean",06/04/17,06/04/17
412,5289,2500,,02/21/2003,"Service Humidifier  $13.00
Sean",06/04/17,06/04/17
413,5290,2501,,01/31/2003,"Service Furnce, replaced flue pipe starter control  $192.38
Sean",06/04/17,06/04/17
414,3840,1897,,02/21/2003,"Set up burner, clean heat ex.
$40.00
Sean",06/04/17,06/04/17
415,5249,2474,,02/19/2003,"Replace pulley and service  $56.00
Sean",06/04/17,06/04/17
416,5261,2482,,02/19/2003,"Ignitor  $55.00
Sean",06/04/17,06/04/17
417,5291,1494,,02/02/2003,"Cleaned flame sensor and service  $70.00
Dave",06/04/17,06/04/17
419,5292,2502,,02/24/2003,"Checked gas pressure, temp, and fan speed  $70.00
Paul & Scott",06/04/17,06/04/17
420,5293,2503,,08/13/2001,"Replaced condensor fan motor bearings and serviced  $140.00
Paul",06/04/17,06/04/17
421,2702,1139,,03/20/2003,"Service  $75.00
Steve & Sean",06/04/17,06/04/17
422,2003,797,,02/08/2003,"Waterpanel  $13.00
Sean",06/04/17,06/04/17
423,2004,797,,02/08/2003,"Filter  $40.00
Sean",06/04/17,06/04/17
424,5294,1356,,02/24/2003,"Pump coupling, pump motor mounts, and service  $139.00
Sean & Scott",06/04/17,06/04/17
425,2142,849,AN172M050100105,02/23/2003,"No heat: replace oil filter & nozzle $15.00
Service  $100.00
Sean",06/04/17,06/04/17
426,5295,849,,02/23/2003,"Filter  $40.00
Sean",06/04/17,06/04/17
427,5296,2504,,02/16/2003,"Service Furnace  $100.00
Ignitor  $45.00
Scott",06/04/17,06/04/17
428,3935,1953,,02/19/2003,"Service Furnace  $70.00
Replace honeywell limit switch  $65.00
Steve",06/04/17,06/04/17
429,2788,1195,,02/25/2003,"Replace oil nozzle and burner end cone  $37.50
Service  $150.00
Sean",06/04/17,06/04/17
430,5287,2499,,02/24/2003,"Oil transformer  $103.00
Sean",06/04/17,06/04/17
431,5298,128,,02/26/2003,"Filter  $40.00
Scott",06/04/17,06/04/17
432,2964,1280,,02/24/2003,"Oil burner control  $182.00
Service  $40.00
Sean",06/04/17,06/04/17
433,5299,2506,,02/26/2003,"Service Furnace  $80.00
Oil filter & Nozzle  $15.00
Replace oil line fittings with flare fittings  $115.00
Sean",06/04/17,06/04/17
434,5300,2507,,01/20/2003,"Smell of gas: tightened gas fittings  $70.00
Sean",06/04/17,06/04/17
435,5049,2336,,12/20/2002,"Ignition cable wire  $81.15
Expansion tank  $88.25",06/04/17,06/04/17
436,5304,2510,,02/26/2003,"Service Furnace  $50.00
Sean",06/04/17,06/04/17
437,5305,2370,,02/25/2003,"Service boiler and replace thermocouple  $140.00
Sean",06/04/17,06/04/17
439,3513,1709,,02/22/2003,"Pilot assembly  $35.00
Service  $150.00
Paul",06/04/17,06/04/17
440,651,256,G41541177,02/26/2003,"Ignitor  $35.00
Service  $100.00
Sean",06/04/17,06/04/17
442,5309,2512,,02/28/2003,"Ignitor  $35.00
Service  $80.00
Paul",06/04/17,06/04/17
443,5310,2513,,03/03/2003,"No heat: clean grain trap and flame sensor  $80.00
Sean",06/04/17,06/04/17
444,5311,2514,,02/26/2003,"Service Furnace  $80.00
Oil filter & nozzle  $14.00
Steve & Scott",06/04/17,06/04/17
445,5312,2515,,03/03/2003,"Replaced high temp limit control, adj gas pressure and service  $117.00
Paul",06/04/17,06/04/17
447,1498,617,K525K3N2G,09/27/2002,Service Furnace  $70.00,06/04/17,06/04/17
449,5314,2516,,03/04/2003,"Tighten gas line fitting and adj orfice tube into burner  $70.00
Sean",06/04/17,06/04/17
450,5315,2517,,03/03/2003,"Oil filter & nozzle  $15.00
Service  $85.00
Paul",06/04/17,06/04/17
452,5316,2518,,02/28/2003,"Replaced belt drive blower motor  $220.00
Service  $100.00
Scott",06/04/17,06/04/17
453,3230,1505,,03/02/2003,"Ignitor  $35.00
Service  $50.00
Paul",06/04/17,06/04/17
454,111,40,K18789564,01/28/2003,"Filter  $40.00
Sean
Honeywell  20x25",06/04/17,06/04/17
455,5318,2520,,03/06/2003,"Flame sensor  $32.00
Service  $70.00
Sean",06/04/17,06/04/17
456,5320,147,,03/03/2003,"Ignitor  $40.00
Service  $70.00
Scott & Dave",06/04/17,06/04/17
457,5322,2316,,03/07/2003,"Service Furnace  $80.00
Induce draft  $162.00
Sean",06/04/17,06/04/17
458,5323,2522,,03/05/2003,"Service Furnace  $70.00
Flame Sensor  $19.00
Sean",06/04/17,06/04/17
460,5324,2523,,12/31/2002,"Pump coupling  $25.00
Paul",06/04/17,06/04/17
461,858,346,J33534477,03/07/2003,"Service Furnace  $70.00
Scott",06/04/17,06/04/17
462,5326,2525,,03/07/2003,Service Furnace  $70.00,06/04/17,06/04/17
463,1409,579,J38297250,06/21/2002,"Service Heat Pump  n/c
2 lbs. Freon  $26.00",06/04/17,06/04/17
464,2888,962,,02/06/2003,"Service Furnace  $35.00
Replace 5lay-04 transformer  $85.00
Scott",06/04/17,06/04/17
465,3620,1787,,02/25/2003,"Condensate pump  $55.00
Service  $40.00",06/04/17,06/04/17
466,5328,2527,,03/10/2003,Repair inducer fan motor assembly  $70.00,06/04/17,06/04/17
467,5318,2520,,03/11/2003,"Ignition control  $151.75
Service  $50.00",06/04/17,06/04/17
468,5329,2528,,02/28/2003,"Taco Pump Cartridge  $184.17
Service  $380.00
Paul & Sean",06/04/17,06/04/17
469,5330,2529,,03/12/2003,"Service Furnace  $80.00
Ignitor  $40.00
Scott",06/04/17,06/04/17
470,5204,2441,,03/11/2003,"Bleed air from oil lines, replace oil filter  $25.00
Scott & Duane",06/04/17,06/04/17
471,5331,2530,,02/11/2003,"Service Furnace  $70.00
Sean",06/04/17,06/04/17
472,5332,2531,,03/14/2003,"Blower Wheel  $70.00
Service  $225.00
Scott & Sean",06/04/17,06/04/17
473,5186,2428,,03/12/2003,"No heat: check oil filter, bleed line to furnace  $20.00
Sean",06/04/17,06/04/17
474,4890,444,8671042280,03/14/2003,"Filter  $40.00
Paul",06/04/17,06/04/17
475,1073,444,L435K1Y1G,03/14/2003,"Service Furnace  $70.00
Paul",06/04/17,06/04/17
477,5336,2533,,03/15/2003,"Combustion valve  $155.00
Service  $110.00
Scott",06/04/17,06/04/17
478,5337,1837,,03/13/2003,"Service Furnace  $35.00
Ignitor  $35.00
Sean",06/04/17,06/04/17
479,2509,998,650531436,03/17/2003,"Service Furnace  $70.00
Ignitor  $35.00
Flame Sensor  $6.00
Sean",06/04/17,06/04/17
480,5345,1747,,03/03/2003,"Service Furnace  $55.00
Sean",06/04/17,06/04/17
481,5346,1747,,03/03/2003,"Service Furnace  $55.00
Sean",06/04/17,06/04/17
482,5347,1747,,03/03/2003,"Serviced  $25.00
Sean",06/04/17,06/04/17
483,5348,1747,,03/03/2003,"Service  $25.00
Sean",06/04/17,06/04/17
485,890,359,L3033AU7G,03/12/2003,Repaired  (under warranty),06/04/17,06/04/17
486,5350,359,,03/12/2003,"Filter  $40.00
Steve",06/04/17,06/04/17
487,1170,477,S17536445,03/12/2003,"Replaced combustion fan control and service  $165.75
Paul",06/04/17,06/04/17
488,3743,1855,H42533691,03/24/2003,"No heat: Ignitor ($35.00), flame sensor ($6.00), and service  $70.00
Sean",06/04/17,06/04/17
489,5351,2539,,03/20/2003,"No Heat: replace Baso switch $35.00
Service  $80.00
Sean",06/04/17,06/04/17
490,5352,2540,,03/23/2003,"Reset rollout safety switch and service  $55.00
Paul",06/04/17,06/04/17
491,5353,2541,,03/21/2003,"Install pressure reducing valve, expansion tank, and ball valve  $210.00
Sean",06/04/17,06/04/17
492,5238,2467,,03/20/2003,"Replace induce fan  $277.00
Service  $50.00
Sean",06/04/17,06/04/17
493,3305,99,,03/27/2003,"Filter  $40.00
Scott",06/04/17,06/04/17
494,2866,1224,,03/20/2003,Repair  $3827.00,06/04/17,06/04/17
495,3069,1362,B11528327,03/16/2003,"Ignitor  $35.00
Service  $50.00
Scott",06/04/17,06/04/17
496,796,318,F11553201,03/26/2003,"Service Furnace  $70.00
Paul & Scott",06/04/17,06/04/17
498,798,318,F31209068,03/26/2003,"Filter  $40.00
Paul & Scott",06/04/17,06/04/17
499,2838,318,,03/26/2003,"Service Humidifier  $15.00
Waterpanel  $12.00
Paul & Scott",06/04/17,06/04/17
500,5354,448,,03/27/2003,Filter  $35.00,06/04/17,06/04/17
501,1243,508,H23295133,03/27/2003,"Service Heat Pump  $80.00
Sean",06/04/17,06/04/17
502,5355,2542,,03/26/2003,"Service  $25.00
Sean",06/04/17,06/04/17
503,5356,1818,,03/22/2003,"Ignitor  $35.00
Service  $70.00
Sean",06/04/17,06/04/17
504,5357,1202,,03/25/2003,"Service A/C  $70.00
Sean",06/04/17,06/04/17
505,5359,2544,,03/28/2003,"No heat: Ignitor $55.00
Service  $70.00
Sean",06/04/17,06/04/17
506,5360,99,,03/31/2003,"Waterpanel  $13.00
Sean",06/04/17,06/04/17
507,5361,2545,,03/31/2003,"No heat: Oil filter & nozzle  $15.00
Service $80.00
Sean",06/04/17,06/04/17
508,5362,2546,,03/31/2003,"No Heat: Ignitor (under warranty), service  $70.00
Sean",06/04/17,06/04/17
509,5363,2547,,03/26/2003,"Service  $70.00
Steve",06/04/17,06/04/17
510,3137,893,,03/12/2003,"Service Furnace  $70.00
Steve",06/04/17,06/04/17
511,5364,893,,03/12/2003,"Filter  $40.00
Steve",06/04/17,06/04/17
512,2407,954,R042WYN2F,03/28/2003,"Service A/C $70.00
Sean",06/04/17,06/04/17
515,5369,2551,,04/04/2003,"Install expansion tank and remove cement and wood wall.  $120.00
Sean",06/04/17,06/04/17
516,3343,1596,,03/30/2003,"Ignitor  $35.00
Service  $70.00",06/04/17,06/04/17
517,5370,2552,,04/07/2003,"Ignitor  $40.00
Service  $50.00
Sean",06/04/17,06/04/17
518,5371,2553,,04/07/2003,"No Heat: Ignitor  $40.00 and 2 service calls  $100.00
Sean",06/04/17,06/04/17
519,5372,2553,,04/07/2003,"Filter  $45.00
Sean",06/04/17,06/04/17
520,5373,2554,,04/09/2003,"Service Furnace $50.00
Flame Sensor  $6.00
Paul & Duane",06/04/17,06/04/17
521,5374,2554,,04/09/2003,"Service A/C  $50.00
Paul & Duane",06/04/17,06/04/17
522,5375,2554,,04/09/2003,Waterpanel  $12.00,06/04/17,06/04/17
523,839,339,E08677469,04/15/2003,"Replace motor  $198.00
Capacitor  $10.00
Service  $70.00
Sean",06/04/17,06/04/17
524,5361,2545,,04/11/2003,"No Heat: Replace pump coupling $25.00, nozzle  $7.50, service  $35.00
Sean",06/04/17,06/04/17
525,1056,437,S46611754,04/14/2003,"Service Furnace  $70.00
Sean",06/04/17,06/04/17
526,1058,437,B14256011,04/14/2003,"Service A/C  $35.00
Sean",06/04/17,06/04/17
528,548,222,0,04/11/2003,Replaced Filter,06/04/17,06/04/17
529,549,222,0,04/11/2003,Waterpanel,06/04/17,06/04/17
530,2721,1151,,04/21/2003,"Service Heat Pump $80.00
Sean",06/04/17,06/04/17
531,5380,2132,,04/21/2003,"Service Air Cleaner  $35.00
Paul",06/04/17,06/04/17
533,5382,2557,,04/23/2003,"Service Furnace  $70.00
Sean",06/04/17,06/04/17
534,2768,1177,,04/17/2003,"Service Furnace  $85.00
Oil filter & nozzle  $14.00
Clean heat ex. And flue pipe  $20.00
Scott",06/04/17,06/04/17
535,1261,515,M122471AF,04/17/2003,"Replace cracked copper line, vacuum to 150 microns, recharge with 4lbs. Of R-22 ($52.00)
Service  $150.00
Sean",06/04/17,06/04/17
537,5385,2559,,04/21/2003,"Service Furnace  $85.00
Clean Heat Ex.  $25.00
Oil filter & nozzle  $14.00
Scott & Duane",06/04/17,06/04/17
538,5386,2560,,04/21/2003,"Service Furnace  $70.00
Scott & Duane",06/04/17,06/04/17
539,5387,2560,,04/21/2003,"Service A/C  $35.00
Scott & Duane",06/04/17,06/04/17
540,5388,2561,,04/19/2003,"Ignitor and service  $135.00
Paul",06/04/17,06/04/17
541,5193,1519,,03/30/2003,Thermocouple and service  $65.00,06/04/17,06/04/17
542,3402,1635,,04/30/2003,"Service Furnace  $70.00
Sean",06/04/17,06/04/17
543,3403,1635,,04/30/2003,"Service A/C  $35.00
Sean",06/04/17,06/04/17
545,5391,288,,04/29/2003,"Service A/C  $70.00
Installed hard start kit $25.00
Sean",06/04/17,06/04/17
547,3345,355,,04/22/2003,"Filter  $40.00
Scott & Duane",06/04/17,06/04/17
549,3179,1467,,04/28/2003,"Replace limit switch  $56.80
Replace roll out limit  $7.50
Sean",06/04/17,06/04/17
550,1714,693,S42595158,04/29/2003,"Service Furnace  $70.00
Sean",06/04/17,06/04/17
551,1715,693,F42293194,04/29/2003,"Service A/C  $35.00
Sean",06/04/17,06/04/17
552,5392,1733,,04/22/2003,"Replace gas valve and service  $285.00
Sean",06/04/17,06/04/17
553,3547,1733,,04/22/2003,"Service A/C $70.00
Repair leak in liquid line  $100.00
Vacuum system to 400 microns  $25.00
Chrged unit w/5lb 8oz. R-22  $71.50
Sean",06/04/17,06/04/17
554,5393,1891,,05/02/2003,"Service A/C  $70.00
Sean",06/04/17,06/04/17
555,4831,1250,B39236672,05/02/2003,"Service A/C  $70.00
Sean",06/04/17,06/04/17
556,2976,1289,,05/05/2003,"Service Furnace  $80.00
Oil filter & nozzle  $14.00
Cleaned cross over line  $25.00
Paul & Dave",06/04/17,06/04/17
558,125,44,K17213785,05/01/2003,"Service A/C  $70.00
Sean",06/04/17,06/04/17
560,3939,1977,,05/05/2003,"Service furnace  $100.00
Gas valve  $75.00
Dave & Steve",06/04/17,06/04/17
561,4263,1418,D08266605,05/08/2003,"Service A/C  $70.00
Scott & Duane",06/04/17,06/04/17
562,5395,1225,,05/09/2003,"Service A/C  $70.00
Scott & Duane",06/04/17,06/04/17
563,5396,2563,,12/21/2002,"Replace computer board $294.32
Service  $95.00
Sean",06/04/17,06/04/17
564,5397,2563,,12/21/2002,"Replace water valve  $75.00
Sean",06/04/17,06/04/17
565,5398,2563,,12/21/2002,"Replace power pak and transformer  $606.94
Sean",06/04/17,06/04/17
566,5399,2541,,05/06/2003,"Service A/C  $70.00
Sean",06/04/17,06/04/17
567,5400,2541,,05/06/2003,"Waterpanel  $11.00
Sean",06/04/17,06/04/17
568,5401,2541,,05/06/2003,"Filter  $40.00
Sean",06/04/17,06/04/17
570,1165,475,H11782378,05/05/2003,"Acid Washed  $45.00
Replace 4 ionizing wires  $28.00
Paul",06/04/17,06/04/17
571,3982,475,0,05/05/2003,"Service Humidifier  $15.00
Waterpanel  $12.00
Paul",06/04/17,06/04/17
573,5403,2565,,05/02/2003,"Service A/C  $70.00
Sean",06/04/17,06/04/17
574,1385,569,L204N66AF,05/07/2003,"Service A/C  $70.00
1/2 lb. R-22  $7.00
Sean & Save",06/04/17,06/04/17
575,1387,569,X32587798,05/07/2003,"Service Furnace  $35.00
Sean & Dave",06/04/17,06/04/17
576,5404,569,,05/07/2003,"Filter $40.00
Sesan &dave",06/04/17,06/04/17
577,5405,665,,05/08/2003,"Service A/C  $70.00
1 lb. R-22  $13.00
Sean & Dave",06/04/17,06/04/17
578,1622,665,X28538901-71,05/08/2003,"Service Furnace  $35.00
Sean & Dave",06/04/17,06/04/17
581,5407,2566,,05/02/2003,"Service  $35.00
Waterpanel  $12.00
Paul",06/04/17,06/04/17
582,5408,2566,,05/02/2003,"Service  $35.00
Waterpanel  $12.00
Paul",06/04/17,06/04/17
583,5410,2568,,05/14/2003,"Service A/C  $70.00
Sean",06/04/17,06/04/17
584,5411,2568,,05/14/2003,"Service Furnace  $35.00
Sean",06/04/17,06/04/17
585,5412,2568,,05/14/2003,"Service Humidifier  $25.00
Waterpanel  $11.00
Sean",06/04/17,06/04/17
587,5414,2569,,05/14/2003,"Service A/C  $70.00
2 lbs R-22  $26.00
Sean",06/04/17,06/04/17
590,5418,1231,,05/19/2003,"Service A/C  $70.00
Sean",06/04/17,06/04/17
591,2411,958,N37563H1G,05/19/2003,"Service Furnace  $70.00
Scott",06/04/17,06/04/17
592,3966,958,,05/19/2003,"Filter  $40.00
Scott",06/04/17,06/04/17
593,5419,2347,,05/22/2003,"Service A/C  $70.00
1/2 lb R-22  $6.50
Sean",06/04/17,06/04/17
594,268,109,M153L69FF,05/21/2003,"Service A/C  $70.00
Sean",06/04/17,06/04/17
595,269,109,0,05/21/2003,"Filter  $40.00
Sean",06/04/17,06/04/17
596,3611,177,,05/22/2003,"Service Furnace  $70.00
Sean & Paul",06/04/17,06/04/17
597,449,177,K245KL3FF,05/22/2003,"Service A/C  $35.00
Sean & Paul",06/04/17,06/04/17
598,5420,778,,05/14/2003,Replaced filter in new addition furnace  $40.00,06/04/17,06/04/17
599,5421,2571,,05/29/2003,"Service A/C  $70.00
1 lb. R-22  $13.00
Sean",06/04/17,06/04/17
600,5422,2571,,05/29/2003,"Service Furnace  $35.00
Sean",06/04/17,06/04/17
601,5423,2571,,05/29/2003,"Service Air Cleaner  $25.00
Sean",06/04/17,06/04/17
603,5424,1448,,06/03/2003,"Filter  $40.00
Sean",06/04/17,06/04/17
604,1714,693,S42595158,05/28/2003,"Replace ignition control board  $85.31
Scott & Steve",06/04/17,06/04/17
605,5425,2572,,06/11/2003,"Service A/C  $70.00
5 lbs. R-22  $65.00
Sean & Steve",06/04/17,06/04/17
606,393,151,K263NT5BF,06/11/2003,"Service A/C  $70.00
1/2 lb. R-22  $6.50
Sean",06/04/17,06/04/17
607,5426,1619,,06/09/2003,"Service A/C  $70.00
Scott & Dave",06/04/17,06/04/17
608,5427,2240,,06/11/2003,"Service A/C  $70.00
Sean & Steve",06/04/17,06/04/17
610,5428,2573,,06/05/2003,"Service Furnace  $70.00
Sean",06/04/17,06/04/17
612,3905,1954,,06/11/2003,"Replace 24 volt transformer  $25.00
Ignitor  $55.00
Service  $85.00
Paul",06/04/17,06/04/17
